no,grid_code
12406_26989,7619.731619130434
12406_26990,4615.592638057971
12406_26991,3177.731878550725
12406_26992,5027.386165217392
12406_26993,5631.920260753623
12406_26994,5834.909788115943
12406_26995,8950.40963246377
12406_26996,6713.281385362318
12406_26997,8303.961228405797
12406_26998,6082.571172753623
12406_26999,4772.285573188405
12406_27001,4533.941095217391
12406_27002,1107.9553231884058
12406_27003,2685.646645710145
12406_27004,2717.524844782609
12406_27005,2051.2200166666667
12406_27006,2089.297917956522
12406_27007,862.6578804347826
12406_27008,509.8869386956522
12406_27009,257.06909410144925
12406_27010,540.9952605797102
12406_27011,1109.280804637681
12407_26891,12.017771014492755
12407_26892,13.403826086956522
12407_26893,15.831644492753627
12407_26894,19.63525927536232
12407_26895,20.12242304347826
12407_26896,19.789160753623193
12407_26897,23.639806666666665
12407_26898,27.717489855072465
12407_26899,21.80706684057971
12407_26900,18.574704347826085
12407_26901,15.177308695652174
12407_26902,20.60016257971015
12407_26903,47.65496550724638
12407_26904,60.81052811594203
12407_26905,34.29966771014493
12407_26906,23.79673289855073
12407_26907,22.712326231884056
12407_26908,27.765787927536234
12407_26909,46.800348695652175
12407_26910,62.1766315942029
12407_26911,64.48012347826086
12407_26912,62.32925855072463
12407_26913,341.65108637681163
12407_26914,1920.636593768116
12407_26915,1230.4875044927537
12407_26916,456.2126882608696
12407_26917,189.76294072463767
12407_26918,93.31588776811594
12407_26919,58.77540956521739
12407_26920,50.220167536231884
12407_26921,48.66295724637681
12407_26922,33.77979246376811
12407_26923,27.197175362318838
12407_26924,21.97482391304348
12407_26925,13.76576
12407_26926,11.083768115942028
12407_26927,9.46960086956522
12407_26928,8.841958550724637
12407_26929,7.990136231884058
12407_26930,8.229597536231886
12407_26931,14.552830869565218
12407_26932,40.44187318840579
12407_26933,64.81488257971016
12407_26934,85.01814652173913
12407_26935,157.57895463768116
12407_26936,433.1321450724638
12407_26937,1248.9907197101452
12407_26938,1575.352079130435
12407_26939,600.9665921739131
12407_26940,425.1260521739131
12407_26941,503.9847255072464
12407_26942,395.4022395652174
12407_26943,490.24698398550737
12407_26944,554.2831492753623
12407_26945,1349.5748520289856
12407_26946,1788.8279007536232
12407_26947,1899.1698901449276
12407_26948,1463.5264423188407
12407_26949,1036.2380666086956
12407_26950,1682.1524214492754
12407_26951,706.40602
12407_26952,245.77010739130435
12407_26953,1133.619525942029
12407_26977,60194.609464594214
12407_26978,42480.11367507247
12407_26979,43282.00301144928
12407_26980,48995.16255956522
12407_26981,58619.78732123188
12407_26982,59276.04974840581
12407_26983,39426.456409565224
12407_26984,23670.3386142029
12407_26985,25382.044562753625
12407_26986,24691.681624927536
12407_26987,17968.181435594204
12407_26988,10566.207712463767
12407_26989,11653.789672753623
12407_26990,10390.23632373913
12407_26991,6010.501388840581
12407_26992,5878.16270710145
12407_26993,7932.385365840581
12407_26994,14860.987515072464
12407_26995,28107.13315521739
12407_26996,14402.787487652176
12407_26997,6500.817024057971
12407_26998,2986.8110668115946
12407_26999,4145.287762898551
12407_27001,2350.6209015942027
12407_27002,1028.4549866666666
12407_27003,1087.8145149565219
12407_27004,1224.061492173913
12407_27005,1139.3178553623188
12407_27006,1315.9782485797107
12407_27007,456.8884724637681
12407_27008,231.2899176811594
12407_27009,258.4133764782609
12407_27010,1027.145171304348
12407_27011,1938.149265362319
12408_26891,11.955773188405797
12408_26892,13.464478115942029
12408_26893,22.946065898550728
12408_26894,30.968382898550725
12408_26895,31.47190594202899
12408_26896,29.546431275362323
12408_26897,26.445626666666673
12408_26898,23.38150623188406
12408_26899,20.713152898550725
12408_26900,18.758505797101446
12408_26901,14.763023913043481
12408_26902,18.868072318840582
12408_26903,41.922450000000005
12408_26904,58.29631884057972
12408_26905,39.4982831884058
12408_26906,31.340608405797106
12408_26907,30.052184927536235
12408_26908,40.96504666666667
12408_26909,98.1111495652174
12408_26910,118.65038362318839
12408_26911,146.6986313362319
12408_26912,189.3521031884058
12408_26913,1311.9362017391306
12408_26914,2295.7904095652175
12408_26915,755.5485798405799
12408_26916,250.29958057971015
12408_26917,91.69444333333331
12408_26918,41.14387085507247
12408_26919,34.06551884057971
12408_26920,41.06621333333334
12408_26921,44.52747142028986
12408_26922,29.52868521739131
12408_26923,24.033770869565217
12408_26924,18.734198405797105
12408_26925,13.339939130434782
12408_26926,9.13955652173913
12408_26927,7.93383695652174
12408_26928,7.530298550724638
12408_26929,7.449473913043479
12408_26930,9.188106811594203
12408_26931,43.190065797101454
12408_26932,68.37099507246376
12408_26933,77.75332231014495
12408_26934,148.55865289855072
12408_26935,551.7284469565218
12408_26936,1810.9185950724639
12408_26937,1377.597147072464
12408_26938,912.894999710145
12408_26939,870.2262852173914
12408_26940,655.3198740434784
12408_26941,764.773531594203
12408_26942,420.41310724637685
12408_26943,484.15756753623197
12408_26944,460.75019173913046
12408_26945,542.303702173913
12408_26946,1378.5371446376814
12408_26947,673.0858491304348
12408_26948,369.7791676811595
12408_26949,799.0870324782609
12408_26950,1542.307074637681
12408_26951,1223.911169130435
12408_26952,623.2225924347827
12408_26953,3367.0815289855072
12408_26954,2724.4567815942028
12408_26955,1933.4711842898553
12408_26956,1118.9383521739132
12408_26957,1748.339848115942
12408_26958,1385.1823952173913
12408_26977,18722.779343710146
12408_26978,32569.629191594206
12408_26979,41819.430430869565
12408_26980,46725.22832594203
12408_26981,50658.19984050725
12408_26982,36281.188102028995
12408_26983,24352.859356666668
12408_26984,22682.212901347826
12408_26985,22181.22761971015
12408_26986,22204.625447536233
12408_26987,17120.550610869566
12408_26988,14781.202324347825
12408_26989,10205.596957246378
12408_26990,13156.313139130434
12408_26991,12870.430630869567
12408_26992,10079.842635362318
12408_26993,8113.258611913045
12408_26994,18674.430259275363
12408_26995,24199.99876318841
12408_26996,15442.19913536232
12408_26997,5691.463312463769
12408_26998,3285.415356521739
12408_26999,6115.2351541014505
12408_27000,10555.364560869566
12408_27001,1329.2273652173913
12408_27002,995.6030869565218
12408_27003,797.8169646521741
12408_27004,1029.6659771014492
12408_27005,966.9128594202898
12408_27006,1182.5574484347826
12408_27007,864.4908437681161
12408_27008,349.67499260869573
12408_27009,641.1601075942029
12408_27010,3624.0995942028985
12408_27011,5167.75338652174
12409_26890,9.964284057971014
12409_26891,11.518518550724638
12409_26892,14.364800579710145
12409_26893,33.07622301449275
12409_26894,40.46763101449275
12409_26895,51.93141376811594
12409_26896,47.346286000000006
12409_26897,34.05652724637681
12409_26898,25.470042318840584
12409_26899,23.96415014492754
12409_26900,20.63111739130435
12409_26901,18.40721898550725
12409_26902,18.24670188405797
12409_26903,22.529541449275364
12409_26904,32.69524289855073
12409_26905,40.106433637681164
12409_26906,64.32083869565218
12409_26907,60.28280985507247
12409_26908,44.16113008695652
12409_26909,48.38171463768116
12409_26910,54.43353608695652
12409_26911,67.49707360869564
12409_26912,235.72669710144928
12409_26913,556.176414057971
12409_26914,563.7386662318842
12409_26915,127.56156307246377
12409_26916,80.84505739130435
12409_26917,49.39723637681159
12409_26918,30.078166289855073
12409_26919,26.11158927536232
12409_26920,24.270427101449275
12409_26921,22.733772942028985
12409_26922,24.222377536231885
12409_26923,21.618252173913042
12409_26924,17.49678115942029
12409_26925,13.341582608695653
12409_26926,9.22658275362319
12409_26927,6.952338260869566
12409_26928,6.703565217391305
12409_26929,7.612281449275363
12409_26930,13.574485797101449
12409_26931,51.63094
12409_26932,92.8085472463768
12409_26933,168.89856228985508
12409_26934,430.23424318840574
12409_26935,1098.5602376811594
12409_26936,1988.0930276811596
12409_26937,695.8049006666665
12409_26938,345.877061884058
12409_26939,490.2905215942029
12409_26940,449.4688235942029
12409_26941,360.12481159420287
12409_26942,99.82708869565217
12409_26943,172.3215207536232
12409_26944,291.11512652173917
12409_26945,249.01101710144926
12409_26946,249.54470942028985
12409_26947,206.80927289855072
12409_26948,421.4580714492754
12409_26949,1212.7165098550724
12409_26950,3111.627570724638
12409_26951,5579.217147391304
12409_26953,7138.170842028986
12409_26954,9257.04783304348
12409_26955,6312.733795843478
12409_26956,1193.6131704347827
12409_26957,1425.2009185507247
12409_26958,2873.4752084057973
12409_26959,4028.5656303478263
12409_26978,61578.758153478266
12409_26979,56068.02825942029
12409_26980,33257.02214202899
12409_26981,36545.84273797101
12409_26982,35786.41189637681
12409_26983,25710.55842956522
12409_26984,15975.207617594202
12409_26985,15277.242932753625
12409_26986,20995.865644202902
12409_26987,16541.292142449274
12409_26988,11936.595714927536
12409_26989,11248.875218985508
12409_26990,15271.88661985507
12409_26991,11567.64739942029
12409_26992,10880.076579275365
12409_26993,8864.535524927534
12409_26994,20981.840495652177
12409_26995,17527.613329565214
12409_26996,6534.550698130434
12409_26997,10904.84317289855
12409_26998,16288.149078115945
12409_26999,8199.444762507246
12409_27000,10590.415681014492
12409_27002,1153.8434202898552
12409_27003,802.4219666666667
12409_27004,934.9847136231884
12409_27005,1059.9898268115944
12409_27006,1372.7858272028984
12409_27007,1736.8266260869564
12409_27008,881.90570942029
12409_27009,883.3953065217393
12409_27010,1701.6022566666668
12409_27011,2177.5836501449276
12410_26890,11.17252463768116
12410_26891,13.66609739130435
12410_26892,18.409735072463768
12410_26893,32.345178188405804
12410_26894,52.577180434782605
12410_26895,106.42549855072464
12410_26896,105.96710260869564
12410_26897,60.732595942028986
12410_26898,36.32319202898551
12410_26899,26.464484782608697
12410_26900,23.141742028985508
12410_26901,23.0461315942029
12410_26902,23.049516811594206
12410_26903,23.895507246376813
12410_26904,30.1300463768116
12410_26905,51.49509621739131
12410_26906,215.75824159420293
12410_26907,260.89613507246384
12410_26908,152.22637799999998
12410_26909,75.36786782608696
12410_26910,44.45744826086957
12410_26911,36.98312634782609
12410_26912,50.744385072463764
12410_26913,65.36572913043479
12410_26914,132.24946956521742
12410_26915,75.08516463768117
12410_26916,51.49190057971015
12410_26917,31.285827391304352
12410_26918,23.295205000000003
12410_26919,19.855639565217395
12410_26920,17.51533768115942
12410_26921,19.84811666666667
12410_26922,29.114209855072467
12410_26923,26.042041304347833
12410_26924,18.048723913043478
12410_26925,13.23959275362319
12410_26926,9.840222898550724
12410_26927,7.138462666666667
12410_26928,6.914007246376811
12410_26929,9.35258043478261
12410_26930,40.78169757971015
12410_26931,79.17233362318841
12410_26932,197.52926086956523
12410_26933,430.1544834434782
12410_26934,535.5038355072464
12410_26935,537.1694000000001
12410_26936,403.72530608695655
12410_26937,214.17345918840581
12410_26938,150.7520731884058
12410_26939,84.81563768115943
12410_26940,103.3083697826087
12410_26941,53.22097391304347
12410_26942,34.54561739130435
12410_26943,48.44647695652174
12410_26944,68.32394855072464
12410_26945,70.08983739130436
12410_26946,93.2807243478261
12410_26947,823.2555023188406
12410_26948,3161.3832200000006
12410_26949,9336.148293797101
12410_26950,18441.353042173916
12410_26951,19749.591564927538
12410_26953,9977.891994347827
12410_26954,13957.84793057971
12410_26955,6129.111624371015
12410_26956,1974.5934534782607
12410_26957,2471.966524927536
12410_26958,5821.922942028986
12410_26959,8350.539180434782
12410_26978,88746.02045710145
12410_26979,89301.26389550725
12410_26981,38793.72026310145
12410_26982,36628.047245797105
12410_26983,20288.8600557971
12410_26984,12898.192807565218
12410_26985,13801.865975217392
12410_26986,15093.000999855072
12410_26987,11596.455964623188
12410_26988,8956.813404637682
12410_26989,8152.243753768116
12410_26990,10966.702868840579
12410_26991,16458.023725797102
12410_26992,14406.116476521738
12410_26993,5924.775943188406
12410_26994,11017.90042768116
12410_26995,16581.91100884058
12410_26996,8949.505759855072
12410_26997,8034.3073760869565
12410_26998,9154.142766086956
12410_26999,8517.416299594204
12410_27000,17945.442476811597
12410_27002,2723.6960576811593
12410_27003,1795.3206139130434
12410_27004,1738.8213750724638
12410_27005,1572.0758860869566
12410_27006,1355.837235434783
12410_27007,3156.2825476811595
12410_27008,2158.4869368115947
12410_27009,942.9953595652173
12410_27010,1985.0689262318842
12410_27011,2662.110656956522
12410_27012,1580.0465217391304
12411_26891,18.036757971014495
12411_26892,23.230885507246377
12411_26893,33.63683913043479
12411_26894,51.3293795652174
12411_26895,128.32498289855073
12411_26896,315.69515440579715
12411_26897,239.24136608695653
12411_26898,69.47340695652174
12411_26899,33.1723247826087
12411_26900,30.43667072463768
12411_26901,29.817695652173917
12411_26902,27.314531304347824
12411_26903,29.316888985507248
12411_26904,38.47061623188406
12411_26905,105.63879723188407
12411_26906,575.1231327536232
12411_26907,912.189697536232
12411_26908,638.0366595652174
12411_26909,227.26492739130435
12411_26910,60.181458695652175
12411_26911,32.03112092753623
12411_26912,34.35142130434783
12411_26913,46.56833826086957
12411_26914,53.34894014492754
12411_26915,38.01225368115942
12411_26916,26.678511884057976
12411_26917,20.244021594202895
12411_26918,18.124289855072465
12411_26919,16.110963768115944
12411_26920,14.865870724637682
12411_26921,21.671507971014496
12411_26922,58.9473747826087
12411_26923,57.965108695652184
12411_26924,21.98063304347826
12411_26925,12.941104347826087
12411_26926,9.631903768115942
12411_26927,7.687695623188406
12411_26928,15.243313043478263
12411_26929,23.856420434782606
12411_26930,48.19628936231885
12411_26931,109.73292318840579
12411_26932,186.43736101449275
12411_26933,244.71931694782612
12411_26934,458.24806579710145
12411_26935,301.81066652173917
12411_26936,189.28935289855073
12411_26937,228.15125202898554
12411_26938,151.5556220289855
12411_26939,66.21859913043478
12411_26940,30.273148782608697
12411_26941,25.826889855072466
12411_26942,25.826889855072466
12411_26943,30.079433478260874
12411_26944,46.656860869565215
12411_26945,166.4448702898551
12411_26946,481.9920672463768
12411_26947,1868.7471271014492
12411_26948,8413.06355057971
12411_26949,22028.221791101452
12411_26950,30391.27004115942
12411_26951,20705.74415724638
12411_26953,9232.04918710145
12411_26954,17865.957115362322
12411_26955,10165.417413289855
12411_26956,7033.437744927536
12411_26957,9535.769540869565
12411_26958,9926.049609855072
12411_26959,16002.686647173914
12411_26960,19000.4536142029
12411_26978,65994.0083252174
12411_26979,38010.577201159416
12411_26980,32109.281668405798
12411_26981,42235.68858768117
12411_26982,42766.004317391315
12411_26983,24082.652260434785
12411_26984,14512.274908434782
12411_26985,10646.084672028988
12411_26986,11676.76645478261
12411_26987,10189.294658405797
12411_26988,9001.514132753624
12411_26989,11430.710393913043
12411_26990,21448.206080000007
12411_26991,32121.837844057973
12411_26992,23119.685753623187
12411_26993,8313.854269492755
12411_26994,6204.5523531884055
12411_26995,10630.629606086957
12411_26996,8073.816578072464
12411_26997,5539.881186231884
12411_26998,4254.941966086957
12411_26999,14148.784111666668
12411_27000,23872.951155217394
12411_27002,1066.1536531884058
12411_27003,1893.7685031594203
12411_27004,2882.748473188406
12411_27005,2238.078599710145
12411_27006,1110.788642173913
12411_27007,2081.51636942029
12411_27008,3106.7021826086957
12411_27009,1819.841739710145
12411_27010,2035.1459398550728
12411_27011,2107.680539710145
12411_27012,3330.7558534782615
12411_27013,2429.350833768116
12412_26894,29.35072028985507
12412_26895,42.5063384057971
12412_26896,271.57590288405794
12412_26897,372.12340289855075
12412_26898,121.19849289855071
12412_26899,45.474251304347824
12412_26900,51.51299695652175
12412_26901,48.13820057971015
12412_26902,39.516338115942034
12412_26903,39.043496956521736
12412_26904,47.413375362318845
12412_26905,132.07627739130436
12412_26906,359.4655452173913
12412_26907,448.97805797101455
12412_26908,294.2098044347826
12412_26909,175.32266739130435
12412_26910,66.73965724637682
12412_26911,30.885842260869566
12412_26912,30.01318666666667
12412_26913,59.358455942028996
12412_26914,54.90489043478261
12412_26915,23.892738260869567
12412_26916,17.52232623188406
12412_26917,15.215137536231886
12412_26918,14.774162173913043
12412_26919,15.098171594202897
12412_26920,17.068230144927536
12412_26921,22.685933913043478
12412_26922,49.70783942028986
12412_26923,48.93900000000001
12412_26924,21.217241449275363
12412_26925,19.052000289855073
12412_26926,18.935707246376815
12412_26927,16.53076475362319
12412_26928,65.5357943478261
12412_26929,96.71105115942028
12412_26930,62.076806840579714
12412_26931,59.69716231884058
12412_26932,70.90757333333333
12412_26933,78.28031130434783
12412_26934,192.57323130434784
12412_26935,128.79497782608698
12412_26936,94.51824724637683
12412_26937,287.60962023188404
12412_26938,207.602614057971
12412_26939,48.15370666666667
12412_26940,28.39072342028986
12412_26941,29.54016086956522
12412_26942,29.975783478260873
12412_26943,46.890153043478264
12412_26944,163.84483855072463
12412_26945,920.1271608695653
12412_26946,2744.88826
12412_26947,5159.029114347826
12412_26948,9561.286016521739
12412_26949,22115.68724698551
12412_26950,33992.22009072464
12412_26951,31413.093122608698
12412_26953,7328.187553333333
12412_26954,14733.80600130435
12412_26955,20644.843288637683
12412_26956,23403.077152463768
12412_26957,22388.891976521743
12412_26958,21198.43721536232
12412_26959,19303.497065492753
12412_26960,21515.994202318838
12412_26961,18126.558773913046
12412_26979,35642.08131014493
12412_26980,37848.327866521744
12412_26981,38567.97799826087
12412_26982,36797.53222289855
12412_26983,32747.156444637687
12412_26984,18548.880151246376
12412_26985,14560.664102028986
12412_26986,16397.737093478263
12412_26987,16134.904290579712
12412_26988,12879.922955217391
12412_26989,16581.908983768117
12412_26990,24657.502326086957
12412_26991,32006.046650434786
12412_26992,22484.780675797098
12412_26993,14175.924074637682
12412_26994,7532.726032028987
12412_26995,7637.193770724639
12412_26996,5443.367726608695
12412_26997,4577.00466768116
12412_26998,4732.954071304348
12412_26999,13988.545521884058
12412_27000,19947.504336231887
12412_27001,7052.12403768116
12412_27002,2754.14271057971
12412_27003,2443.489888333333
12412_27004,2837.3208234782605
12412_27005,2788.615507246377
12412_27006,1599.2873560579712
12412_27007,1289.2062569565219
12412_27008,3192.36691942029
12412_27009,1556.061388695652
12412_27010,1121.5901269565218
12412_27011,3372.2224373913045
12412_27012,2377.34059115942
12412_27013,2465.766968405797
12413_26895,22.80286811594203
12413_26896,50.43465434782609
12413_26897,114.96184086956524
12413_26898,169.65970637681158
12413_26899,118.30387521739131
12413_26900,202.91763333333336
12413_26901,134.50598971014495
12413_26902,61.25445811594204
12413_26903,54.177380434782606
12413_26904,48.30079826086957
12413_26905,41.6495095652174
12413_26906,40.94865217391305
12413_26907,40.950740869565216
12413_26908,44.40666297101449
12413_26909,56.472516376811605
12413_26910,47.339856956521736
12413_26911,28.688558631884053
12413_26912,23.442794782608697
12413_26913,33.12469652173913
12413_26914,28.933837681159424
12413_26915,17.433390869565216
12413_26916,13.412449420289857
12413_26917,13.485453188405799
12413_26918,17.710609550724637
12413_26919,20.1868347826087
12413_26920,30.89598956521739
12413_26921,29.832086956521742
12413_26922,40.41333463768116
12413_26923,38.0448984057971
12413_26924,26.624205652173913
12413_26925,37.24189652173913
12413_26926,57.66237420289855
12413_26927,45.03733275362319
12413_26928,86.15281043478261
12413_26929,64.50978579710144
12413_26930,42.2711351884058
12413_26931,44.27228623188406
12413_26932,49.31426130434782
12413_26933,57.31664707246376
12413_26934,63.1757895652174
12413_26935,67.71804173913043
12413_26936,72.17098753623188
12413_26937,94.44587449275363
12413_26938,59.75462463768117
12413_26939,30.16367391304348
12413_26940,35.74084450724638
12413_26941,38.94270304347826
12413_26942,41.16475623188406
12413_26943,85.4558202898551
12413_26944,479.62484347826097
12413_26945,1455.281699855073
12413_26946,3356.777268550725
12413_26947,6064.97916478261
12413_26948,7766.900369855072
12413_26949,18529.864422173916
12413_26950,25590.105094492756
12413_26951,25937.860534492753
12413_26952,15792.78766304348
12413_26953,5172.81375942029
12413_26954,6055.262795797103
12413_26955,17641.69565814493
12413_26956,29912.293442028986
12413_26957,25725.541626231887
12413_26958,28700.97918927536
12413_26959,29570.322626405796
12413_26960,30309.706163333332
12413_26961,24669.32719434783
12413_26979,37777.85010275362
12413_26980,68377.6559489855
12413_26982,38577.21989942029
12413_26983,38041.92215217392
12413_26984,22296.72744630435
12413_26985,27924.62445521739
12413_26986,33373.24395333333
12413_26987,30207.00968275362
12413_26988,22565.416224637684
12413_26989,17265.67722492754
12413_26990,11732.746726956522
12413_26991,15733.459725072464
12413_26992,10785.048526376813
12413_26993,10481.455829275363
12413_26994,18654.018616231882
12413_26995,20166.43043550725
12413_26996,15142.752673420291
12413_26997,8605.04888173913
12413_26998,6279.744024927536
12413_26999,16956.089459710147
12413_27001,27856.259990000002
12413_27002,5130.0928989855065
12413_27003,3694.251165217391
12413_27004,3510.4816568115943
12413_27005,1980.2083889855073
12413_27006,2088.9253054782607
12413_27007,1328.5757581159423
12413_27008,3082.2678104347824
12413_27009,2337.8091008695656
12413_27010,1018.4192556521739
12413_27011,1174.9903123188406
12413_27012,2474.538572318841
12413_27013,4972.337957391305
12414_26896,35.669104637681166
12414_26897,46.96987521739131
12414_26898,77.0935072463768
12414_26899,224.61435913043482
12414_26900,465.734195652174
12414_26901,222.03719855072467
12414_26902,65.82979536231885
12414_26903,55.38078724637681
12414_26904,47.136762318840574
12414_26905,33.43045333333333
12414_26906,31.111453623188403
12414_26907,36.19430173913044
12414_26908,48.92714257971016
12414_26909,45.20293014492754
12414_26910,44.67534057971014
12414_26911,33.04909945797102
12414_26912,23.3576231884058
12414_26913,16.999091014492755
12414_26914,16.532663768115942
12414_26915,14.619567826086957
12414_26916,15.957384057971016
12414_26917,19.69670115942029
12414_26918,37.071903913043485
12414_26919,30.929614492753622
12414_26920,59.41604086956522
12414_26922,91.90933739130435
12414_26923,83.28115797101448
12414_26924,42.696914202898554
12414_26925,43.763414492753625
12414_26926,65.7724075362319
12414_26927,51.01594536231884
12414_26928,38.7481884057971
12414_26929,34.911760289855074
12414_26930,32.024614956521745
12414_26931,35.18571884057971
12414_26932,38.97399710144927
12414_26933,41.022970202898556
12414_26934,44.11977536231885
12414_26935,50.54991739130435
12414_26936,50.11261594202899
12414_26937,36.85459811594203
12414_26938,23.872025217391304
12414_26939,25.523467246376807
12414_26940,42.148950724637686
12414_26941,44.30990869565218
12414_26942,41.499380869565215
12414_26943,47.389353043478266
12414_26944,59.76617695652174
12414_26945,127.60656753623192
12414_26946,383.8182750724638
12414_26947,888.3792066666665
12414_26948,2615.3929472463774
12414_26949,5442.1090473913055
12414_26950,4301.1465501449275
12414_26951,5531.065856811595
12414_26952,3524.067373971015
12414_26954,6776.6789847826085
12414_26955,17961.17320857971
12414_26956,23509.817335942033
12414_26957,27518.189761449277
12414_26958,26215.202367536236
12414_26959,31478.295153463772
12414_26960,39097.45744217391
12414_26978,22907.74484115942
12414_26979,28755.34758855073
12414_26980,40485.8995542029
12414_26982,52353.02014956522
12414_26983,51439.976062028996
12414_26984,31214.581318405802
12414_26985,31230.370978260868
12414_26986,36670.84625652174
12414_26987,40475.12597913044
12414_26988,37252.67680405797
12414_26989,26709.2763968116
12414_26990,15770.035514782607
12414_26991,12602.588678260872
12414_26992,7339.18930347826
12414_26993,6557.615537826088
12414_26994,6305.274668985508
12414_26995,7333.53944
12414_26996,7729.266359565219
12414_26997,6303.958132753623
12414_26998,5028.586526086957
12414_26999,16086.372796608697
12414_27001,13966.129413333332
12414_27002,5527.276615362319
12414_27003,2960.163508927537
12414_27004,2858.6754814492756
12414_27005,1882.0530455072467
12414_27006,2235.82488884058
12414_27007,2266.6830371014494
12414_27008,4445.564822028986
12414_27009,2766.4578546376815
12414_27010,1158.7645837681162
12414_27011,667.6594127536232
12414_27012,2372.8960102898554
12414_27013,4365.616023188406
12415_26897,28.960460869565217
12415_26898,27.002447826086957
12415_26899,37.23568971014493
12415_26900,55.19608
12415_26901,50.884017391304354
12415_26902,40.22502188405796
12415_26903,33.20574434782609
12415_26904,28.93972695652174
12415_26905,28.761224347826087
12415_26906,25.448708985507245
12415_26907,28.021921739130434
12415_26908,35.06808782608696
12415_26909,26.890276811594205
12415_26910,30.134937971014494
12415_26911,33.33159895362319
12415_26912,21.979911014492757
12415_26913,19.69162884057971
12415_26914,21.166581159420296
12415_26915,24.227372318840583
12415_26916,37.022088985507246
12415_26917,34.522731014492756
12415_26918,62.06076942028986
12415_26920,177.50909536231887
12415_26921,152.49029579710148
12415_26922,141.1447023188406
12415_26925,79.45993449275362
12415_26926,57.246397971014495
12415_26927,42.22064463768116
12415_26928,36.69775507246377
12415_26929,33.95493202898551
12415_26930,30.13808189855072
12415_26931,28.60295347826087
12415_26936,18.522311014492754
12415_26937,25.278933362318842
12415_26938,29.375278550724634
12415_26939,31.448946086956518
12415_26940,42.02789623188406
12415_26941,46.67576985507247
12415_26942,46.00125579710145
12415_26943,61.50699333333333
12415_26944,103.12531304347827
12415_26945,93.86626333333334
12415_26946,117.42829463768116
12415_26947,153.9475475362319
12415_26948,459.7044766666667
12415_26949,1062.9580347826088
12415_26950,2836.752195797102
12415_26951,3446.486080724638
12415_26952,2881.554232942029
12415_26953,3162.18077
12415_26954,4536.950516231884
12415_26955,6000.704770463769
12415_26956,6684.475781884057
12415_26957,18064.79215188406
12415_26958,24748.72805971015
12415_26959,26264.447480434785
12415_26960,32247.1100142029
12415_26961,20462.69639463768
12415_26964,23292.04761710145
12415_26978,23019.87462826087
12415_26979,23606.44240782609
12415_26980,22413.026903768117
12415_26982,29522.2391826087
12415_26983,34709.100303623185
12415_26984,41169.7446453913
12415_26985,31725.91636492754
12415_26986,26973.861428260872
12415_26987,29763.38524014493
12415_26988,28438.913789710143
12415_26989,24243.772418115943
12415_26990,19285.196592463766
12415_26991,19168.378226231885
12415_26992,10676.991249855073
12415_26993,8326.50447942029
12415_26994,8623.113115072465
12415_26995,8702.492677681159
12415_26996,8621.541212289856
12415_26997,6845.030969710146
12415_26998,6599.985536231884
12415_26999,9646.604646710146
12415_27000,7172.17986362319
12415_27001,3431.644915072464
12415_27002,3688.6352359420293
12415_27003,4168.667849275362
12415_27004,3746.8175733333333
12415_27005,2142.7288927536233
12415_27006,1748.3343376811592
12415_27007,2009.8375755072466
12415_27008,6395.174969855073
12415_27009,6039.934429855072
12415_27010,2935.1519960869564
12415_27011,1723.9119020289857
12415_27012,2032.577453188406
12415_27013,3747.474686956522
12416_26898,12.21585507246377
12416_26899,24.217163913043482
12416_26900,31.189732463768117
12416_26901,46.64960956521739
12416_26902,43.67865739130435
12416_26903,27.16645043478261
12416_26904,26.235579710144926
12416_26905,30.792490869565217
12416_26906,23.823054782608697
12416_26907,17.90843
12416_26908,17.570425217391307
12416_26909,18.945807826086956
12416_26910,27.98662855072464
12416_26911,25.203771975362322
12416_26912,20.364208695652174
12416_26913,29.420180000000002
12416_26914,37.4430052173913
12416_26915,31.39339295652174
12416_26916,57.62900550724638
12416_26918,104.04350608695651
12416_26919,268.43108347826086
12416_26920,872.5385295652175
12416_26921,623.5857556521739
12416_26922,223.41647463768118
12416_26923,182.01547318840582
12416_26924,163.18029666666666
12416_26925,93.09205826086956
12416_26926,70.12629608695653
12416_26927,54.09050101449276
12416_26928,46.19560231884058
12416_26929,43.01917594202899
12416_26931,34.99827072463768
12416_26932,19.960144057971014
12416_26933,17.00696346376812
12416_26934,15.549289855072466
12416_26935,16.78276536231884
12416_26936,18.489875072463768
12416_26937,22.202851884057974
12416_26938,29.77252057971015
12416_26939,38.89521101449276
12416_26940,57.351863188405794
12416_26941,58.67286579710145
12416_26942,77.61762826086958
12416_26943,127.95174637681158
12416_26944,208.15574898550727
12416_26945,254.7309927536232
12416_26946,209.4981775362319
12416_26947,108.36085521739132
12416_26948,137.08755710144928
12416_26949,619.5453617391304
12416_26950,2008.4550776811595
12416_26951,3482.442421594203
12416_26952,3116.4035745942024
12416_26953,2481.1673536231883
12416_26954,3278.439323333334
12416_26955,7464.306946956523
12416_26956,6719.415844927537
12416_26957,9772.225340579711
12416_26958,22555.747573913046
12416_26959,28625.19879489855
12416_26960,42342.52508927537
12416_26961,46627.11710724638
12416_26962,23272.423722608695
12416_26963,12247.692760869566
12416_26964,20616.692025797103
12416_26978,22105.84809492754
12416_26979,23375.211785797102
12416_26980,24161.761091594202
12416_26981,27673.980329565216
12416_26982,27332.203897681164
12416_26983,37337.66103768116
